run_id,ticker,analysis_date,knot_strategy,lambda_val,penalty_order,knot_density_key,degree_key,filter_key,n_knots_x,n_knots_y,degree_x,degree_y,filter_min_vol,filter_spread_rel,filter_min_ttm,iv_mae,iv_rmse,iv_median_ae,iv_std_err,iv_min_abs_err,iv_max_abs_err,price_mae,price_rmse,price_median_ae,price_std_err,price_min_abs_err,price_max_abs_err,spline_solver_iterations,spline_solver_status,avg_iv_iterations,iv_success_rate,computation_time,final_data_points,status
ABBV_uniform_L1.00e+00_Pen2_medium_cubic,ABBV,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.09466,0.162692,0.063623,0.134178,0.006455,0.939454,0.482736,1.528434,0.174079,1.538853,0.000802,11.0,124,2,4.137931,0.892308,0.102532,58,Success
ABBV_uniform_L2.50e+00_Pen2_medium_cubic,ABBV,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.094683,0.163331,0.061686,0.134967,0.002086,0.939454,0.512219,1.548045,0.204649,1.558914,0.00124,11.0,127,2,4.137931,0.892308,0.102609,58,Success
ABBV_uniform_L5.00e+00_Pen2_medium_cubic,ABBV,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.094752,0.16367,0.061524,0.135383,0.002887,0.939454,0.527279,1.559873,0.1952,1.570966,0.002664,11.0,128,2,4.137931,0.892308,0.102408,58,Success
ABBV_uniform_L1.00e+01_Pen2_medium_cubic,ABBV,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.094827,0.163888,0.061426,0.135651,0.003702,0.939454,0.536337,1.56802,0.189275,1.579261,0.00298,11.0,130,2,4.137931,0.892308,0.103192,58,Success
ABBV_uniform_L1.50e+01_Pen2_medium_cubic,ABBV,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.094853,0.163971,0.06135,0.135754,0.003215,0.939454,0.540092,1.571229,0.191656,1.582529,0.002861,11.0,130,2,4.137931,0.892308,0.102881,58,Success
ABBV_uniform_L2.00e+01_Pen2_medium_cubic,ABBV,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.094865,0.164015,0.061296,0.135808,0.002984,0.939454,0.542494,1.572949,0.192225,1.58428,0.002714,11.0,131,2,4.137931,0.892308,0.102624,58,Success
CVX_uniform_L0.00e+00_Pen2_medium_cubic,CVX,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.124611,0.197864,0.075242,0.156224,0.000202,0.78674,0.106632,0.640699,0.017913,0.640549,0.0,6.775,702,2,4.833333,0.826087,0.228927,114,Success
CVX_uniform_L1.00e-04_Pen2_medium_cubic,CVX,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.125126,0.199944,0.074044,0.158874,0.001852,0.830108,0.133364,0.644257,0.045001,0.644033,6.1e-05,6.775,495,2,4.833333,0.826087,0.162363,114,Success
CVX_uniform_L1.00e-03_Pen2_medium_cubic,CVX,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.125153,0.200074,0.07195,0.159039,0.004979,0.819537,0.140592,0.645101,0.055567,0.645074,2.2e-05,6.775,274,2,4.833333,0.826087,0.158359,114,Success
CVX_uniform_L1.00e-02_Pen2_medium_cubic,CVX,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.124721,0.20117,0.074065,0.160427,0.00712,0.828778,0.226778,0.711495,0.074731,0.714052,3.3e-05,6.775,144,2,4.833333,0.826087,0.154721,114,Success
CVX_uniform_L1.00e-01_Pen2_medium_cubic,CVX,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.125489,0.206937,0.073934,0.167665,0.007616,0.856823,0.462761,1.103221,0.120858,1.100581,2.7e-05,6.775,103,2,4.833333,0.826087,0.15374,114,Success
CVX_uniform_L5.00e-01_Pen2_medium_cubic,CVX,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.12863,0.216971,0.073101,0.180007,0.000548,0.868351,0.650789,1.372634,0.145341,1.337443,0.002229,6.775,114,2,4.833333,0.826087,0.153511,114,Success
CVX_uniform_L1.00e+00_Pen2_medium_cubic,CVX,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.129883,0.222123,0.0762,0.186238,0.000726,0.87184,0.745287,1.455751,0.195133,1.397126,0.002791,6.775,121,2,4.833333,0.826087,0.154852,114,Success
CVX_uniform_L2.50e+00_Pen2_medium_cubic,CVX,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.132444,0.228393,0.083565,0.193738,0.000384,0.87416,0.860811,1.572185,0.248541,1.483038,0.001069,6.775,125,2,4.833333,0.826087,0.178168,114,Success
CVX_uniform_L5.00e+00_Pen2_medium_cubic,CVX,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.134723,0.232043,0.08689,0.198066,0.001881,0.873418,0.925273,1.647221,0.287869,1.541628,0.00153,6.775,127,2,4.833333,0.826087,0.153633,114,Success
CVX_uniform_L1.00e+01_Pen2_medium_cubic,CVX,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.136528,0.234621,0.086733,0.201106,6.1e-05,0.883492,0.968531,1.688526,0.348202,1.573341,0.003832,6.775,128,2,4.833333,0.826087,0.154094,114,Success
CVX_uniform_L1.50e+01_Pen2_medium_cubic,CVX,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.137238,0.235732,0.085643,0.202412,7.2e-05,0.887204,0.986295,1.697078,0.360365,1.578922,0.000544,6.775,129,2,4.833333,0.826087,0.153922,114,Success
CVX_uniform_L2.00e+01_Pen2_medium_cubic,CVX,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.137634,0.236387,0.085364,0.203182,0.001929,0.889074,0.996298,1.698293,0.363869,1.578952,0.000433,6.775,129,2,4.833333,0.826087,0.154035,114,Success
MRK_uniform_L0.00e+00_Pen2_medium_cubic,MRK,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.077233,0.120337,0.041431,0.099486,0.002314,0.61883,0.045099,0.089116,0.012143,0.0892,0.0,0.542764,756,2,4.410853,0.908451,0.255766,129,Success
MRK_uniform_L1.00e-04_Pen2_medium_cubic,MRK,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.074626,0.116943,0.041799,0.095319,7.9e-05,0.609184,0.075364,0.140364,0.039886,0.140329,0.000227,1.03984,390,2,4.410853,0.908451,0.177768,129,Success
MRK_uniform_L1.00e-03_Pen2_medium_cubic,MRK,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.074758,0.116953,0.041953,0.095332,0.000667,0.606699,0.076236,0.142468,0.040424,0.142603,5.7e-05,1.093416,209,2,4.410853,0.908451,0.173119,129,Success
MRK_uniform_L1.00e-02_Pen2_medium_cubic,MRK,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.074348,0.116839,0.044043,0.095191,0.002529,0.603414,0.099454,0.18805,0.044811,0.188754,0.000328,1.14023,117,2,4.410853,0.908451,0.170737,129,Success
MRK_uniform_L1.00e-01_Pen2_medium_cubic,MRK,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.075618,0.119324,0.044905,0.098249,0.000631,0.611539,0.173708,0.401913,0.060878,0.397532,0.000992,2.56464,88,2,4.410853,0.908451,0.170802,129,Success
MRK_uniform_L5.00e-01_Pen2_medium_cubic,MRK,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.079545,0.125851,0.049087,0.106139,0.001617,0.632663,0.253966,0.526382,0.102147,0.506388,0.000429,2.948375,109,2,4.410853,0.908451,0.172074,129,Success
MRK_uniform_L1.00e+00_Pen2_medium_cubic,MRK,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.081986,0.129048,0.052806,0.10994,0.001418,0.642815,0.290768,0.574838,0.103877,0.546216,0.000362,2.958321,117,2,4.410853,0.908451,0.171563,129,Success
MRK_uniform_L2.50e+00_Pen2_medium_cubic,MRK,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.085021,0.132669,0.053434,0.114201,0.000282,0.653786,0.33288,0.628689,0.122331,0.590613,0.000434,2.961528,124,2,4.410853,0.908451,0.17184,129,Success
MRK_uniform_L5.00e+00_Pen2_medium_cubic,MRK,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.086658,0.134634,0.054408,0.116495,0.000873,0.659741,0.35136,0.652681,0.118376,0.610072,2.9e-05,2.955189,127,2,4.410853,0.908451,0.172229,129,Success
MRK_uniform_L1.00e+01_Pen2_medium_cubic,MRK,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.08767,0.135945,0.05456,0.11802,0.000447,0.664127,0.359495,0.662093,0.128912,0.617119,0.002045,2.942457,129,2,4.410853,0.908451,0.171065,129,Success
MRK_uniform_L1.50e+01_Pen2_medium_cubic,MRK,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.088048,0.136486,0.05476,0.118648,0.000165,0.666181,0.360708,0.663132,0.132164,0.617544,0.000447,2.935916,129,2,4.410853,0.908451,0.172483,129,Success
MRK_uniform_L2.00e+01_Pen2_medium_cubic,MRK,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.08826,0.136797,0.05432,0.119008,0.000697,0.667455,0.360491,0.662815,0.134659,0.617038,0.000819,2.932661,129,2,4.410853,0.908451,0.17256,129,Success
KO_uniform_L0.00e+00_Pen2_medium_cubic,KO,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.053401,0.115501,0.028937,0.104809,0.000373,0.835939,0.0465,0.236455,0.009359,0.23638,0.0,2.3,600,2,4.061224,0.98,0.218375,98,Success
KO_uniform_L1.00e-04_Pen2_medium_cubic,KO,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.052507,0.114549,0.027417,0.103748,0.000459,0.835939,0.066917,0.243248,0.022561,0.243255,0.00028,2.3,434,2,4.061224,0.98,0.140303,98,Success
KO_uniform_L1.00e-03_Pen2_medium_cubic,KO,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.052556,0.114482,0.028565,0.103673,6.4e-05,0.835939,0.068782,0.242206,0.035624,0.242258,0.000209,2.3,257,2,4.061224,0.98,0.135942,98,Success
KO_uniform_L1.00e-02_Pen2_medium_cubic,KO,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.05372,0.11515,0.027893,0.104418,0.002311,0.835939,0.086671,0.248971,0.047291,0.249764,0.000211,2.3,145,2,4.061224,0.98,0.133707,98,Success
KO_uniform_L1.00e-01_Pen2_medium_cubic,KO,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.057067,0.120008,0.026337,0.109806,0.000935,0.835939,0.154516,0.325969,0.066453,0.325729,0.000292,2.3,108,2,4.061224,0.98,0.132834,98,Success
KO_uniform_L5.00e-01_Pen2_medium_cubic,KO,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.060583,0.127559,0.022137,0.118094,0.00024,0.835939,0.228967,0.453015,0.092914,0.44102,0.005135,2.3,118,2,4.061224,0.98,0.13389,98,Success
KO_uniform_L1.00e+00_Pen2_medium_cubic,KO,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.062858,0.131211,0.020502,0.122068,2.7e-05,0.835939,0.261133,0.500611,0.12358,0.480403,0.005351,2.3,122,2,4.061224,0.98,0.133247,98,Success
KO_uniform_L2.50e+00_Pen2_medium_cubic,KO,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.067113,0.135954,0.022803,0.127205,0.000331,0.835939,0.290684,0.533262,0.143772,0.500746,0.002923,2.3,125,2,4.061224,0.98,0.133861,98,Success
KO_uniform_L5.00e+00_Pen2_medium_cubic,KO,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.07055,0.139607,0.024842,0.131141,0.001318,0.835939,0.312477,0.536553,0.176788,0.494572,0.003743,2.3,126,2,4.061224,0.98,0.133427,98,Success
KO_uniform_L1.00e+01_Pen2_medium_cubic,KO,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.073677,0.143228,0.028236,0.135028,0.000678,0.835939,0.329383,0.530844,0.197093,0.480241,0.006313,2.3,128,2,4.061224,0.98,0.133594,98,Success
KO_uniform_L1.50e+01_Pen2_medium_cubic,KO,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.075278,0.145152,0.02976,0.137088,2.8e-05,0.835939,0.336656,0.527113,0.213009,0.472305,0.007155,2.3,129,2,4.061224,0.98,0.134198,98,Success
KO_uniform_L2.00e+01_Pen2_medium_cubic,KO,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.07626,0.14636,0.030841,0.13838,0.000575,0.835939,0.340697,0.525,0.222228,0.467686,0.00535,2.3,130,2,4.061224,0.98,0.133912,98,Success
PEP_uniform_L0.00e+00_Pen2_medium_cubic,PEP,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.104196,0.160705,0.061539,0.124532,0.002634,0.730772,0.152362,0.832515,0.023717,0.828672,0.0,7.2,576,2,4.731707,0.87234,0.222428,123,Success
PEP_uniform_L1.00e-04_Pen2_medium_cubic,PEP,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.103267,0.161959,0.057089,0.126159,0.005273,0.730843,0.177475,0.836397,0.039482,0.83194,7.1e-05,7.2,438,2,4.731707,0.87234,0.157835,123,Success
PEP_uniform_L1.00e-03_Pen2_medium_cubic,PEP,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.103117,0.162156,0.057765,0.126414,0.006305,0.732576,0.180775,0.836971,0.047972,0.832453,0.000389,7.2,296,2,4.731707,0.87234,0.154735,123,Success
PEP_uniform_L1.00e-02_Pen2_medium_cubic,PEP,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.102796,0.162845,0.058259,0.127304,0.004927,0.74429,0.213607,0.851369,0.061414,0.848624,0.00026,7.2,162,2,4.731707,0.87234,0.151285,123,Success
PEP_uniform_L1.00e-01_Pen2_medium_cubic,PEP,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.102808,0.165678,0.062886,0.130938,0.000758,0.753458,0.293782,0.952155,0.080979,0.954954,0.001513,7.2,114,2,4.731707,0.87234,0.149528,123,Success
PEP_uniform_L5.00e-01_Pen2_medium_cubic,PEP,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.104387,0.169726,0.060518,0.136064,0.002298,0.759268,0.367749,1.015231,0.098383,1.019094,0.000724,7.2,118,2,4.731707,0.87234,0.150763,123,Success
PEP_uniform_L1.00e+00_Pen2_medium_cubic,PEP,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.105089,0.171491,0.059979,0.138277,0.003483,0.763597,0.398847,1.033929,0.113133,1.036493,0.00018,7.2,123,2,4.731707,0.87234,0.1739,123,Success
PEP_uniform_L2.50e+00_Pen2_medium_cubic,PEP,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.105768,0.173461,0.057615,0.140732,0.004695,0.771922,0.439955,1.063138,0.11941,1.062503,0.002573,7.2,125,2,4.731707,0.87234,0.151441,123,Success
PEP_uniform_L5.00e+00_Pen2_medium_cubic,PEP,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.106173,0.174675,0.057451,0.142238,0.000153,0.77935,0.467046,1.086882,0.125451,1.083331,0.000393,7.2,127,2,4.731707,0.87234,0.154491,123,Success
PEP_uniform_L1.00e+01_Pen2_medium_cubic,PEP,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.106756,0.175661,0.058479,0.143457,5.4e-05,0.786308,0.487801,1.105987,0.125239,1.099964,0.002314,7.2,128,2,4.731707,0.87234,0.15188,123,Success
PEP_uniform_L1.50e+01_Pen2_medium_cubic,PEP,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.107094,0.176124,0.060109,0.144028,0.000402,0.789741,0.497054,1.113116,0.116399,1.106127,0.001799,7.2,129,2,4.731707,0.87234,0.160453,123,Success
PEP_uniform_L2.00e+01_Pen2_medium_cubic,PEP,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.107316,0.176402,0.059997,0.144371,0.000104,0.791832,0.502812,1.116313,0.11962,1.10888,0.000323,7.2,129,2,4.731707,0.87234,0.152203,123,Success
ADBE_uniform_L0.00e+00_Pen2_medium_cubic,ADBE,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.10865,0.211514,0.024855,0.185138,0.000463,0.964045,0.118057,0.214745,0.057357,0.215207,0.0,1.19,644,2,4.731481,0.955752,0.243515,108,Success
ADBE_uniform_L1.00e-04_Pen2_medium_cubic,ADBE,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.11021,0.211778,0.027632,0.185441,4.5e-05,0.949219,0.265136,0.446947,0.133469,0.448323,0.001303,2.049231,286,2,4.731481,0.955752,0.160013,108,Success
ADBE_uniform_L1.00e-03_Pen2_medium_cubic,ADBE,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.110534,0.211725,0.030724,0.18538,2.5e-05,0.949219,0.303084,0.511974,0.159456,0.513117,0.000876,3.0989,190,2,4.731481,0.955752,0.156698,108,Success
ADBE_uniform_L1.00e-02_Pen2_medium_cubic,ADBE,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.110717,0.2123,0.029294,0.186043,0.000342,0.949219,0.373514,0.686359,0.187879,0.689156,0.000265,3.843318,114,2,4.731481,0.955752,0.155766,108,Success
ADBE_uniform_L1.00e-01_Pen2_medium_cubic,ADBE,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.112273,0.216517,0.02681,0.190886,4.2e-05,0.949219,0.492368,0.842185,0.265748,0.839181,0.00148,4.183801,84,2,4.731481,0.955752,0.158948,108,Success
ADBE_uniform_L5.00e-01_Pen2_medium_cubic,ADBE,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.11554,0.222582,0.027179,0.197802,0.000318,0.949219,0.734974,1.084886,0.465334,1.058219,0.007549,4.04387,103,2,4.731481,0.955752,0.168377,108,Success
ADBE_uniform_L1.00e+00_Pen2_medium_cubic,ADBE,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.118069,0.225051,0.031238,0.200601,8.4e-05,0.949219,0.856026,1.236827,0.552967,1.198168,0.006696,4.114569,111,2,4.731481,0.955752,0.15704,108,Success
ADBE_uniform_L2.50e+00_Pen2_medium_cubic,ADBE,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.121828,0.227736,0.034694,0.203636,9e-05,0.949219,0.9959,1.454912,0.609825,1.404546,0.00312,4.277196,123,2,4.731481,0.955752,0.15743,108,Success
ADBE_uniform_L5.00e+00_Pen2_medium_cubic,ADBE,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.124161,0.22928,0.036652,0.205378,0.000122,0.949219,1.085232,1.600262,0.69551,1.545021,0.004558,4.868107,125,2,4.731481,0.955752,0.15478,108,Success
ADBE_uniform_L1.00e+01_Pen2_medium_cubic,ADBE,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.125846,0.230443,0.037933,0.206688,0.001387,0.949219,1.149986,1.714865,0.731456,1.657076,0.011132,5.318957,127,2,4.731481,0.955752,0.155774,108,Success
ADBE_uniform_L1.50e+01_Pen2_medium_cubic,ADBE,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.126565,0.230972,0.038507,0.207283,0.001444,0.949219,1.178896,1.768748,0.744356,1.710087,0.013547,5.535804,128,2,4.731481,0.955752,0.156135,108,Success
ADBE_uniform_L2.00e+01_Pen2_medium_cubic,ADBE,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.126968,0.231287,0.03946,0.207637,0.001092,0.949219,1.196194,1.801903,0.73845,1.742792,0.010924,5.672624,129,2,4.731481,0.955752,0.154277,108,Success
BAC_uniform_L0.00e+00_Pen2_medium_cubic,BAC,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.051462,0.103322,0.02619,0.092689,0.000224,0.875001,0.06863,0.306003,0.018834,0.304415,0.0,3.174757,625,2,3.757576,0.99,0.281615,198,Success
BAC_uniform_L1.00e-04_Pen2_medium_cubic,BAC,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.051705,0.103419,0.027056,0.092798,0.000935,0.875001,0.071539,0.306072,0.02358,0.304507,3.1e-05,3.174757,439,2,3.757576,0.99,0.230391,198,Success
BAC_uniform_L1.00e-03_Pen2_medium_cubic,BAC,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.052039,0.103601,0.02651,0.093001,0.000864,0.875001,0.070679,0.305802,0.021819,0.304317,0.000163,3.174757,255,2,3.757576,0.99,0.227222,198,Success
BAC_uniform_L1.00e-02_Pen2_medium_cubic,BAC,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.052997,0.104627,0.027852,0.094149,0.001525,0.875001,0.074804,0.308,0.021185,0.307209,4.7e-05,3.174757,151,2,3.757576,0.99,0.224053,198,Success
BAC_uniform_L1.00e-01_Pen2_medium_cubic,BAC,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.05537,0.109984,0.028054,0.100097,4.1e-05,0.875001,0.105853,0.327267,0.041817,0.328091,0.000103,3.174757,105,2,3.757576,0.99,0.222622,198,Success
BAC_uniform_L5.00e-01_Pen2_medium_cubic,BAC,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.056512,0.115873,0.024658,0.106565,0.000338,0.875001,0.138828,0.345588,0.065624,0.345027,0.000905,3.174757,108,2,3.757576,0.99,0.222489,198,Success
BAC_uniform_L1.00e+00_Pen2_medium_cubic,BAC,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.056977,0.118038,0.022878,0.108928,0.000876,0.875001,0.151015,0.351081,0.081143,0.34913,7.6e-05,3.174757,114,2,3.757576,0.99,0.222966,198,Success
BAC_uniform_L2.50e+00_Pen2_medium_cubic,BAC,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.057393,0.120364,0.019894,0.111457,0.000364,0.875001,0.163223,0.356148,0.087953,0.352069,9.7e-05,3.174757,122,2,3.757576,0.99,0.229134,198,Success
BAC_uniform_L5.00e+00_Pen2_medium_cubic,BAC,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.057463,0.121795,0.018104,0.113008,7e-05,0.875001,0.170433,0.359558,0.092539,0.353896,0.00058,3.174757,125,2,3.757576,0.99,0.243424,198,Success
BAC_uniform_L1.00e+01_Pen2_medium_cubic,BAC,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.057514,0.122979,0.017878,0.11429,0.00015,0.875001,0.175652,0.362887,0.095266,0.355922,0.000403,3.174757,126,2,3.757576,0.99,0.241397,198,Success
BAC_uniform_L1.50e+01_Pen2_medium_cubic,BAC,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.057611,0.123557,0.016866,0.114915,0.00016,0.875001,0.177969,0.364527,0.096413,0.356989,0.000681,3.174757,128,2,3.757576,0.99,0.227167,198,Success
BAC_uniform_L2.00e+01_Pen2_medium_cubic,BAC,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.057736,0.123917,0.017223,0.115304,4.5e-05,0.875001,0.179359,0.365477,0.100114,0.357619,0.002762,3.174757,129,2,3.757576,0.99,0.223444,198,Success
MCD_uniform_L0.00e+00_Pen2_medium_cubic,MCD,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.069111,0.101521,0.038439,0.100492,0.004609,0.323691,0.085809,0.224242,0.02328,0.223551,0.0,1.395,150,2,4.54902,1.0,0.148691,51,Success
MCD_uniform_L1.00e-04_Pen2_medium_cubic,MCD,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.068756,0.101316,0.039882,0.100281,0.002669,0.323735,0.093602,0.226818,0.028445,0.225845,8.3e-05,1.395,296,2,4.54902,1.0,0.100338,51,Success
MCD_uniform_L1.00e-03_Pen2_medium_cubic,MCD,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.068652,0.101335,0.041539,0.100301,0.00053,0.324245,0.105646,0.230778,0.041993,0.230251,0.00011,1.395,200,2,4.54902,1.0,0.123551,51,Success
MCD_uniform_L1.00e-02_Pen2_medium_cubic,MCD,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.068316,0.101806,0.041597,0.100786,0.000771,0.327937,0.157782,0.278402,0.079257,0.280418,0.001547,1.395,117,2,4.54902,1.0,0.097483,51,Success
MCD_uniform_L1.00e-01_Pen2_medium_cubic,MCD,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.069484,0.104291,0.032705,0.103345,2.1e-05,0.331424,0.295426,0.527124,0.197223,0.525388,0.004971,2.681657,101,2,4.54902,1.0,0.095826,51,Success
MCD_uniform_L5.00e-01_Pen2_medium_cubic,MCD,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.072039,0.106837,0.04319,0.105964,0.000847,0.32494,0.477073,0.830782,0.29475,0.790656,0.00445,4.071637,119,2,4.54902,1.0,0.09683,51,Success
MCD_uniform_L1.00e+00_Pen2_medium_cubic,MCD,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.072829,0.107619,0.040099,0.106768,0.001289,0.324295,0.590491,0.989729,0.334646,0.923903,0.002579,4.672743,123,2,4.54902,1.0,0.096225,51,Success
